player_id,registration_date,days_since_registration,segment,total_playtime_hours,session_frequency_per_week,avg_session_duration_min,total_spending_usd,days_since_last_login,achievement_count,friend_count,chat_messages_sent,in_game_purchases_count,level_reached,churn_probability,churned_7day,churned_30day
P1623,2025-06-03,209,Regular,45.8,5.2,41.1,27.53,0,75,16,35,1,22,0.1468,0,0
P6736,2025-12-03,26,Regular,46.7,7.1,63.0,34.07,0,75,13,43,2,23,0.2049,0,0
P6692,2025-10-22,68,Regular,22.2,1.6,71.0,45.89,2,75,9,19,3,11,0.1242,0,0
P3706,2025-12-12,17,Casual,8.5,0.5,18.5,0.0,5,45,2,19,0,4,0.6311,0,0
P1954,2025-06-25,187,Regular,56.4,4.7,44.1,37.44,0,75,38,44,2,28,0.0,0,0
P10991,2025-08-23,128,Casual,26.4,0.5,23.1,0.0,0,45,3,4,0,13,0.3804,0,0
P4676,2025-11-17,42,Casual,6.9,1.2,22.8,0.0,19,45,1,15,0,3,0.8037,1,0
P6314,2025-12-13,16,Regular,35.3,1.7,33.9,47.53,0,75,23,80,3,17,0.2187,0,0
P5557,2025-10-22,68,Regular,50.6,2.2,20.1,21.5,1,75,13,49,1,25,0.1228,0,0
P7791,2025-12-26,3,Casual,36.7,2.9,12.9,0.0,3,45,5,36,0,18,0.5044,0,0
P6601,2025-02-27,305,Casual,12.9,4.0,5.6,0.0,7,45,9,0,0,6,0.4662,1,0
P5075,2025-09-30,90,Regular,58.8,3.1,19.3,34.17,0,75,22,13,2,29,0.0786,0,0
P2917,2024-12-29,365,Regular,25.2,6.5,16.1,40.29,1,75,14,133,2,12,0.1565,0,0
P4666,2025-11-07,52,Hardcore,183.0,16.0,95.5,68.26,3,112,58,115,4,91,0.0,0,0
P2465,2025-12-27,2,Casual,2.7,3.1,14.3,0.0,1,45,3,0,0,1,0.5903,0,0
P2777,2025-10-20,70,Regular,21.8,7.3,23.5,32.87,1,75,8,25,2,10,0.2041,0,0
P8813,2025-12-01,28,Regular,35.4,10.9,40.6,12.1,2,75,15,44,1,17,0.2404,0,0
P9867,2025-08-10,141,Regular,48.2,4.0,39.8,11.9,1,75,18,53,1,24,0.073,0,0
P6280,2025-04-26,247,Whale,177.1,7.1,194.9,1068.27,0,97,64,263,71,88,0.0,0,0
P9610,2025-05-13,230,Regular,40.4,7.7,51.8,103.73,2,75,29,50,6,20,0.0,0,0
P9745,2025-06-05,207,Regular,37.3,5.7,39.0,18.77,1,75,14,140,1,18,0.1054,0,0
P2933,2025-12-14,15,Regular,21.6,4.3,48.1,24.46,2,75,7,65,1,10,0.2714,0,0
P4435,2025-03-15,289,Casual,7.8,1.6,8.3,0.0,9,45,5,8,0,3,0.6731,1,0
P7410,2025-11-24,35,Casual,21.8,0.9,53.8,0.0,2,45,4,1,0,10,0.365,0,0
P8022,2025-11-03,56,Whale,200.9,6.8,73.0,985.26,1,97,68,311,65,100,0.0,0,0
P10354,2025-07-27,155,Casual,7.0,3.3,17.3,0.0,2,45,6,32,0,3,0.311,0,0
P6957,2025-10-31,59,Casual,7.2,0.5,7.9,0.0,7,45,1,18,0,3,0.6855,1,0
P7951,2025-12-22,7,Regular,38.2,5.2,30.9,44.75,1,75,14,63,2,19,0.2883,0,0
P3259,2025-07-26,156,Regular,29.4,6.7,12.2,31.8,3,75,25,23,2,14,0.0947,0,0
P2287,2025-11-22,37,Casual,33.5,0.5,11.0,0.0,5,45,1,19,0,16,0.4865,0,0
P4776,2025-11-13,46,Hardcore,207.9,10.2,171.5,62.4,2,112,28,80,4,100,0.0,0,0
P4506,2025-10-18,72,Whale,202.0,17.1,84.6,797.58,3,97,57,301,53,100,0.0,0,0
P9701,2025-07-14,168,Hardcore,161.1,5.6,97.1,29.98,11,112,35,150,1,80,0.2689,1,0
P5417,2025-10-03,87,Casual,3.1,3.8,24.4,0.0,11,45,1,7,0,1,0.7476,1,0
P7208,2025-09-15,105,Regular,34.5,5.6,35.7,30.31,0,75,10,21,2,17,0.0387,0,0
P2800,2025-12-12,17,Whale,123.7,11.0,106.6,516.74,0,97,89,283,34,61,0.0,0,0
P3482,2025-12-07,22,Hardcore,167.1,14.8,80.0,98.78,2,112,47,237,6,83,0.051,0,0
P4889,2025-09-17,103,Regular,46.7,6.4,39.8,47.73,10,75,24,26,3,23,0.424,1,0
P6916,2025-12-02,27,Whale,205.3,17.1,65.7,506.45,0,97,85,280,33,100,0.0,0,0
P9537,2025-06-10,202,Hardcore,96.9,9.1,78.4,116.93,2,112,40,134,7,48,0.0,0,0
P7852,2025-09-12,108,Hardcore,226.2,6.7,74.1,158.99,0,112,31,183,10,100,0.0,0,0
P4843,2025-12-14,15,Regular,40.6,1.8,30.8,29.52,2,75,21,30,1,20,0.2773,0,0
P7370,2025-10-11,79,Regular,17.2,7.1,52.6,14.37,0,75,11,28,1,8,0.0964,0,0
P10547,2025-11-10,49,Casual,72.6,1.1,10.3,0.0,8,45,4,1,0,36,0.6099,1,0
P6360,2025-06-16,196,Regular,24.5,4.4,38.6,8.32,1,75,14,96,1,12,0.1578,0,0
P4614,2025-10-30,60,Casual,2.4,0.5,8.9,0.0,4,45,3,3,0,1,0.4502,0,0
P10463,2025-10-06,84,Regular,18.7,4.1,23.0,16.92,0,75,11,94,1,9,0.0597,0,0
P9069,2025-06-04,208,Regular,53.3,2.4,37.2,66.99,0,75,4,41,4,26,0.121,0,0
P7382,2025-10-23,67,Casual,18.2,4.2,12.2,0.0,5,45,4,20,0,9,0.4921,0,0
P7802,2025-07-24,158,Casual,12.3,0.5,5.0,0.0,11,45,0,5,0,6,0.6564,1,0
P10260,2025-11-13,46,Regular,41.5,2.3,29.2,16.18,3,75,3,93,1,20,0.2102,0,0
P1471,2025-07-10,172,Whale,333.0,10.3,75.1,531.9,0,97,66,243,35,100,0.0,0,0
P6204,2025-10-30,60,Whale,189.9,10.1,154.7,332.43,0,97,44,298,22,94,0.0,0,0
P2262,2025-10-05,85,Casual,1.6,1.6,22.1,0.0,1,45,4,15,0,0,0.4127,0,0
P6263,2025-11-03,56,Casual,2.5,2.6,14.4,0.0,9,45,5,16,0,1,0.6354,1,0
P6734,2025-10-27,63,Regular,25.7,2.7,64.1,66.96,13,75,18,61,4,12,0.5377,1,0
P5634,2025-10-07,83,Casual,38.4,1.2,32.2,5.0,8,45,2,8,1,19,0.5199,1,0
P9172,2025-12-12,17,Regular,34.8,1.9,39.3,39.16,2,75,14,45,2,17,0.2783,0,0
P8105,2025-08-26,125,Casual,1.7,2.2,12.5,0.0,3,45,1,0,0,0,0.3906,0,0
P6553,2025-12-24,5,Regular,21.0,7.1,88.4,18.6,5,75,30,75,1,10,0.3673,0,0
P7506,2025-10-10,80,Hardcore,109.7,12.7,103.8,103.96,3,112,36,133,6,54,0.0056,0,0
P5805,2025-10-17,73,Regular,40.2,2.8,39.3,54.29,1,75,8,28,3,20,0.0899,0,0
P7706,2025-05-15,228,Hardcore,207.9,12.5,88.4,175.57,4,112,50,140,11,100,0.0,0,0
P7077,2025-12-22,7,Regular,16.9,2.1,36.2,57.0,1,75,2,27,3,8,0.2701,0,0
P7403,2025-11-05,54,Hardcore,194.7,14.0,72.5,116.92,0,112,20,115,7,97,0.0,0,0
P3797,2025-10-31,59,Regular,45.7,4.4,34.8,11.04,7,75,14,28,1,22,0.2488,1,0
P4303,2025-07-20,162,Casual,15.4,1.9,12.8,0.0,17,45,5,8,0,7,0.7732,1,0
P9137,2025-06-19,193,Whale,153.2,14.1,95.7,445.92,0,97,56,458,29,76,0.0,0,0
P5470,2025-06-15,197,Hardcore,202.7,12.9,95.8,307.85,2,112,49,138,20,100,0.0,0,0
P9807,2025-12-03,26,Hardcore,104.5,11.0,135.0,84.5,5,112,37,145,5,52,0.2339,0,0
P8360,2025-10-15,75,Regular,48.0,3.2,43.4,13.76,2,75,10,51,1,24,0.186,0,0
P7242,2025-11-27,32,Regular,33.3,4.3,46.9,29.39,1,75,19,34,1,16,0.1411,0,0
P10382,2025-06-04,208,Regular,47.9,7.2,40.1,7.57,2,75,3,19,1,23,0.1856,0,0
P10046,2025-12-09,20,Casual,3.9,1.2,9.2,0.0,14,45,5,6,0,1,0.9002,1,0
P10627,2025-09-20,100,Hardcore,121.3,16.8,82.7,92.56,21,112,28,192,6,60,0.316,1,0
P10290,2025-08-30,121,Regular,43.8,2.0,78.9,23.24,4,75,4,58,1,21,0.2758,0,0
P9175,2025-05-21,222,Casual,10.5,0.5,17.6,0.0,6,45,1,1,0,5,0.5615,0,0
P5609,2025-09-09,111,Casual,6.7,4.6,12.6,0.0,9,45,2,1,0,3,0.5828,1,0
P6373,2025-10-30,60,Hardcore,89.1,11.4,64.7,82.86,0,112,49,207,5,44,0.0,0,0
P10266,2025-12-27,2,Casual,4.2,0.9,8.7,0.0,0,45,2,9,0,2,0.3277,0,0
P7949,2025-11-21,38,Casual,23.2,1.2,6.7,0.0,12,45,3,27,0,11,0.7742,1,0
P3691,2025-09-01,119,Regular,18.2,7.7,34.9,66.87,0,75,9,57,4,9,0.057,0,0
P5661,2025-08-11,140,Regular,31.0,5.6,23.6,34.13,0,75,29,22,2,15,0.0586,0,0
P6201,2025-10-24,66,Whale,208.1,15.8,102.3,627.39,3,97,60,299,41,100,0.0,0,0
P2038,2025-05-11,232,Casual,14.6,6.5,9.3,0.0,2,45,3,43,0,7,0.4115,0,0
P1389,2025-06-11,201,Hardcore,163.6,8.3,66.4,83.27,2,112,17,241,5,81,0.0,0,0
P3178,2025-10-31,59,Regular,49.5,5.7,79.2,33.42,0,75,15,47,2,24,0.045,0,0
P8758,2025-12-18,11,Hardcore,141.8,10.0,83.3,66.27,2,112,47,55,4,70,0.1038,0,0
P10875,2025-12-12,17,Casual,9.4,1.6,13.1,0.0,1,45,6,11,0,4,0.4107,0,0
P9953,2025-09-15,105,Regular,63.6,5.0,78.5,27.5,1,75,18,63,1,31,0.0207,0,0
P9134,2025-11-18,41,Regular,21.0,7.5,31.1,45.65,0,75,11,69,3,10,0.0616,0,0
P10767,2025-12-20,9,Hardcore,185.4,12.3,106.9,119.19,12,112,17,90,7,92,0.3824,1,0
P7222,2025-11-24,35,Casual,2.3,3.0,8.1,0.0,8,45,2,1,0,1,0.6186,1,0
P2249,2025-07-10,172,Regular,35.1,6.0,37.6,39.84,5,75,23,34,2,17,0.2745,0,0
P10659,2025-11-02,57,Hardcore,221.9,7.9,104.7,28.61,3,112,34,149,1,100,0.0,0,0
P9640,2025-07-11,171,Hardcore,166.7,11.9,126.5,198.46,1,112,54,256,13,83,0.0,0,0
P9105,2025-10-03,87,Regular,23.2,4.6,30.3,32.18,1,75,21,34,2,11,0.0069,0,0
P4119,2025-12-09,20,Casual,10.0,7.1,29.4,0.0,0,45,1,6,0,5,0.3727,0,0
P3065,2025-11-09,50,Hardcore,90.6,6.4,170.5,110.94,0,112,35,124,7,45,0.0,0,0
P4867,2025-12-03,26,Regular,54.5,4.0,14.0,21.85,2,75,3,46,1,27,0.2779,0,0
P6069,2025-04-12,261,Casual,34.3,2.5,13.7,5.0,4,45,6,3,1,17,0.4684,0,0
P1667,2025-12-04,25,Casual,13.3,1.7,8.1,0.0,20,45,2,4,0,6,0.95,1,0
P2799,2025-11-14,45,Casual,1.4,3.0,9.3,0.0,1,45,2,5,0,0,0.3309,0,0
P1887,2025-11-29,30,Casual,21.3,5.2,10.6,0.0,1,45,6,6,0,10,0.3048,0,0
P8490,2025-05-05,238,Casual,31.5,0.5,8.9,0.0,6,45,2,13,0,15,0.4616,0,0
P7878,2025-12-06,23,Hardcore,158.6,10.3,111.6,58.87,2,112,30,169,3,79,0.0928,0,0
P5828,2025-10-01,89,Casual,29.7,0.5,22.5,0.0,25,45,5,0,0,14,0.7944,1,0
P5673,2025-08-10,141,Casual,24.0,2.2,15.6,0.0,13,45,3,6,0,12,0.7008,1,0
P8689,2025-08-18,133,Hardcore,89.9,11.6,59.5,109.62,0,112,59,124,7,44,0.0,0,0
P4719,2025-12-22,7,Casual,9.9,1.4,14.2,0.0,0,45,0,1,0,4,0.3907,0,0
P4385,2025-11-26,33,Hardcore,116.8,19.4,103.5,145.86,3,112,71,201,9,58,0.0,0,0
P1376,2025-12-12,17,Hardcore,152.4,10.8,82.7,92.37,1,112,32,106,6,76,0.0,0,0
P5138,2025-09-16,104,Regular,17.3,4.9,25.1,27.45,1,75,11,29,1,8,0.1709,0,0
P7756,2025-11-09,50,Hardcore,183.3,20.2,116.5,82.34,0,112,42,170,5,91,0.0,0,0
P2043,2025-09-08,112,Regular,29.6,6.4,23.4,15.16,1,75,10,22,1,14,0.1143,0,0
P4725,2025-03-27,277,Hardcore,143.9,14.2,132.0,54.9,3,112,34,148,3,71,0.0,0,0
P8554,2025-05-15,228,Regular,57.3,4.3,54.7,34.43,10,75,31,81,2,28,0.4179,1,0
P5007,2025-10-09,81,Regular,29.9,7.7,30.0,27.62,6,75,10,73,1,14,0.3526,0,0
P1058,2025-10-23,67,Casual,13.2,0.9,10.5,5.0,1,45,5,16,1,6,0.2678,0,0
P4808,2025-11-28,31,Casual,18.1,2.5,5.0,0.0,4,45,0,1,0,9,0.4111,0,0
P4503,2025-12-24,5,Casual,21.4,2.1,5.0,0.0,11,45,0,7,0,10,0.897,1,0
P6629,2025-12-19,10,Casual,22.9,4.1,20.5,0.0,12,45,0,1,0,11,0.8279,1,0
P4177,2025-11-11,48,Hardcore,95.7,15.7,140.7,142.82,3,112,62,150,9,47,0.0,0,0
P5216,2025-12-22,7,Casual,5.4,3.7,9.6,0.0,11,45,7,18,0,2,0.8891,1,0
P10570,2025-10-31,59,Regular,60.3,3.9,36.5,8.98,1,75,19,107,1,30,0.1527,0,0
P6727,2025-09-05,115,Casual,3.9,1.5,5.9,0.0,0,45,6,15,0,1,0.2655,0,0
P5735,2025-12-28,1,Casual,7.9,7.4,20.4,0.0,0,45,1,5,0,3,0.4264,0,0
P1167,2025-11-21,38,Casual,1.0,1.5,12.8,10.0,1,45,5,6,1,0,0.3222,0,0
P7258,2025-12-28,1,Hardcore,136.6,9.5,131.7,110.53,6,112,41,147,7,68,0.0926,0,0
P4529,2025-12-22,7,Regular,38.4,3.4,13.6,38.83,5,75,16,47,2,19,0.4412,0,0
P2440,2025-11-28,31,Whale,178.5,7.2,92.8,1197.13,2,97,38,211,79,89,0.0,0,0
P9913,2025-09-28,92,Casual,26.8,1.6,11.7,5.0,5,45,3,3,1,13,0.4959,0,0
P7422,2025-12-04,25,Casual,28.0,1.1,16.1,0.0,7,45,3,2,0,14,0.6641,1,0
P1395,2025-08-28,123,Hardcore,180.0,12.1,147.1,54.8,0,112,43,114,3,90,0.0,0,0
P10783,2025-12-28,1,Hardcore,93.6,6.6,127.1,42.37,0,112,47,124,2,46,0.0,0,0
P9708,2025-02-25,307,Casual,3.2,2.2,8.8,0.0,5,45,7,28,0,1,0.5212,0,0
P10513,2025-10-10,80,Regular,45.3,3.5,59.4,41.02,3,75,6,50,2,22,0.1359,0,0
P6546,2025-09-28,92,Casual,53.6,0.9,12.6,0.0,2,45,0,1,0,26,0.3943,0,0
P5473,2025-07-04,178,Casual,7.1,5.9,12.7,0.0,14,45,5,3,0,3,0.8331,1,0
P2351,2025-12-28,1,Regular,61.0,6.0,41.6,30.23,3,75,10,52,2,30,0.2943,0,0
P9392,2025-12-07,22,Whale,106.8,9.0,74.0,995.46,2,97,90,263,66,53,0.0168,0,0
P7622,2025-11-10,49,Regular,33.5,3.5,18.0,41.69,2,75,18,49,2,16,0.0969,0,0
P2123,2025-09-30,90,Hardcore,174.1,11.0,69.9,118.7,8,112,48,129,7,87,0.0822,1,0
P1448,2025-11-01,58,Casual,1.0,0.5,7.9,10.0,2,45,1,10,1,0,0.3132,0,0
P7508,2025-12-08,21,Hardcore,153.7,11.9,69.8,16.87,2,112,71,65,1,76,0.076,0,0
P4511,2025-04-11,262,Casual,7.6,2.2,21.8,0.0,1,45,2,1,0,3,0.3066,0,0
P9492,2025-10-27,63,Regular,78.6,1.8,57.7,22.54,4,75,23,31,1,39,0.2283,0,0
P1000,2025-11-17,42,Casual,19.6,1.1,6.4,0.0,0,45,1,0,0,9,0.356,0,0
P3081,2025-10-02,88,Casual,21.2,2.3,7.0,0.0,1,45,4,5,0,10,0.4162,0,0
P8969,2025-12-15,14,Hardcore,123.6,13.3,86.1,146.08,1,112,47,100,9,61,0.0,0,0
P4541,2025-06-26,186,Hardcore,81.8,9.6,159.0,41.89,1,112,39,220,2,40,0.0,0,0
P10123,2025-01-13,350,Hardcore,87.1,9.7,89.7,80.73,12,112,19,145,5,43,0.3124,1,0
P6531,2025-09-24,96,Casual,5.1,1.2,15.9,0.0,2,45,5,6,0,2,0.4128,0,0
P3771,2025-10-05,85,Casual,2.4,5.9,15.5,0.0,3,45,3,28,0,1,0.4063,0,0
P4919,2025-11-06,53,Hardcore,141.4,6.1,129.3,132.23,9,112,42,159,8,70,0.1225,1,0
P6411,2025-10-17,73,Casual,9.8,5.5,5.0,10.0,6,45,1,14,1,4,0.571,0,0
P5515,2025-12-13,16,Regular,22.6,8.9,34.1,21.22,2,75,5,49,1,11,0.2809,0,0
P4789,2025-09-14,106,Whale,270.9,12.0,122.2,991.38,1,97,34,283,66,100,0.0,0,0
P4173,2025-07-17,165,Casual,1.0,5.0,34.2,0.0,1,45,1,15,0,0,0.3651,0,0
P3945,2025-11-26,33,Casual,3.5,4.2,7.9,0.0,11,45,4,13,0,1,0.7564,1,0
P8726,2025-12-13,16,Casual,66.4,3.3,5.0,0.0,7,45,1,9,0,33,0.6994,1,0
P7899,2025-07-04,178,Regular,29.7,3.9,33.7,23.54,0,75,9,33,1,14,0.185,0,0
P1679,2025-11-29,30,Hardcore,188.3,13.9,65.1,77.4,14,112,40,183,5,94,0.2744,1,0
P6618,2024-12-29,365,Regular,32.8,7.8,64.7,78.02,3,75,15,134,5,16,0.173,0,0
P10405,2025-12-01,28,Regular,41.1,4.7,14.1,38.29,0,75,17,84,2,20,0.1437,0,0
P1249,2025-12-28,1,Hardcore,80.7,14.4,84.9,99.2,7,112,45,109,6,40,0.2365,1,0
P4508,2025-11-23,36,Hardcore,97.5,8.9,80.5,65.53,7,112,47,117,4,48,0.0913,1,0
P9712,2025-02-24,308,Regular,37.0,3.9,65.8,44.42,9,75,11,44,2,18,0.3464,1,0
P3780,2025-09-18,102,Casual,8.2,1.3,32.0,0.0,2,45,3,0,0,4,0.4297,0,0
P6616,2025-10-19,71,Hardcore,87.1,17.8,73.0,67.04,2,112,78,170,4,43,0.0,0,0
P9787,2025-04-28,245,Regular,37.5,3.4,49.7,32.52,8,75,17,35,2,18,0.3067,1,0
P3611,2025-12-26,3,Casual,28.0,1.6,16.0,0.0,6,45,2,16,0,14,0.7637,0,0
P6252,2025-12-10,19,Regular,53.6,1.7,70.4,3.76,4,75,29,18,1,26,0.3719,0,0
P6267,2025-10-04,86,Regular,43.3,2.7,61.0,17.76,4,75,9,55,1,21,0.2269,0,0
P10649,2025-12-15,14,Casual,30.5,2.2,19.0,0.0,2,45,2,0,0,15,0.63,0,0
P7484,2025-11-16,43,Casual,36.8,0.7,11.2,0.0,3,45,4,1,0,18,0.4179,0,0
P8083,2025-06-01,211,Regular,41.4,2.7,22.9,13.25,6,75,22,51,1,20,0.329,0,0
P7156,2025-11-27,32,Regular,37.8,6.7,33.4,23.93,2,75,12,40,1,18,0.1567,0,0
P1923,2025-12-27,2,Hardcore,135.9,9.3,137.7,123.4,5,112,27,108,8,67,0.1805,0,0
P8906,2025-11-14,45,Casual,15.5,4.0,12.3,0.0,4,45,1,0,0,7,0.5002,0,0
P4416,2025-12-22,7,Casual,8.1,0.5,16.2,0.0,0,45,1,38,0,4,0.4576,0,0
P2597,2025-12-17,12,Casual,6.7,3.1,5.0,0.0,6,45,1,0,0,3,0.6998,0,0
P9342,2025-08-02,149,Casual,12.1,2.2,18.6,0.0,13,45,1,0,0,6,0.8067,1,0
P9544,2025-11-23,36,Casual,8.1,0.6,8.9,0.0,6,45,7,1,0,4,0.5586,0,0
P8894,2025-12-15,14,Regular,57.8,5.2,29.0,25.61,6,75,15,40,1,28,0.4227,0,0
P3312,2025-11-21,38,Regular,41.2,4.2,37.8,25.41,1,75,8,33,1,20,0.0739,0,0
P7739,2025-10-21,69,Hardcore,76.3,13.7,136.4,166.32,4,112,40,255,11,38,0.0,0,0
P2631,2025-05-26,217,Casual,1.2,1.4,14.4,0.0,2,45,2,1,0,0,0.4012,0,0
P3947,2025-12-08,21,Regular,45.6,6.2,27.2,10.92,1,75,10,37,1,22,0.2551,0,0
P7501,2025-09-08,112,Casual,19.2,0.5,12.4,0.0,6,45,1,5,0,9,0.5898,0,0
P5868,2025-12-18,11,Regular,31.3,3.9,23.5,14.22,3,75,13,46,1,15,0.3385,0,0
P5573,2025-07-10,172,Hardcore,78.7,12.3,124.0,187.6,1,112,39,221,12,39,0.0,0,0
P5149,2025-12-14,15,Hardcore,88.8,7.9,100.2,129.87,1,112,16,180,8,44,0.0178,0,0
P2437,2025-05-04,239,Regular,31.7,3.3,51.9,8.35,6,75,11,54,1,15,0.2819,0,0
P6011,2025-12-13,16,Regular,45.1,1.0,38.9,17.47,3,75,24,59,1,22,0.3268,0,0
P6982,2025-06-12,200,Whale,242.7,13.5,68.9,571.25,4,97,36,275,38,100,0.0,0,0
P3376,2025-12-24,5,Casual,9.1,3.4,23.9,0.0,2,45,0,8,0,4,0.4432,0,0
P8074,2025-10-14,76,Regular,42.2,2.8,42.6,17.74,1,75,16,37,1,21,0.1662,0,0
P4282,2025-10-03,87,Hardcore,176.3,7.0,113.6,51.92,0,112,40,219,3,88,0.0,0,0
P2117,2025-10-23,67,Hardcore,147.7,15.5,99.1,49.93,3,112,65,131,3,73,0.0,0,0
P3809,2025-10-09,81,Regular,48.3,5.3,43.5,20.9,0,75,12,39,1,24,0.1466,0,0
P9115,2025-12-20,9,Casual,5.7,2.1,20.0,0.0,7,45,0,6,0,2,0.7475,1,0
P7887,2025-10-17,73,Casual,25.1,3.1,9.7,0.0,7,45,7,2,0,12,0.4846,1,0
P2840,2025-12-28,1,Casual,21.5,5.5,19.7,0.0,5,45,1,2,0,10,0.6845,0,0
P8875,2025-10-13,77,Regular,26.3,3.7,40.3,26.63,1,75,25,57,1,13,0.0635,0,0
P4354,2025-12-28,1,Casual,6.9,2.9,21.3,0.0,0,45,1,1,0,3,0.4645,0,0
P3499,2025-07-18,164,Regular,47.3,6.8,26.9,46.72,0,75,15,55,3,23,0.0642,0,0
P5836,2025-11-11,48,Casual,7.1,1.2,14.1,5.0,17,45,9,0,1,3,0.7687,1,0
P9667,2024-12-29,365,Casual,5.6,1.9,15.0,0.0,5,45,10,9,0,2,0.4817,0,0
P2525,2025-08-24,127,Casual,17.7,0.5,24.6,0.0,1,45,7,22,0,8,0.4353,0,0
P8227,2025-08-07,144,Casual,11.2,4.3,31.9,0.0,3,45,4,14,0,5,0.4155,0,0
P7705,2025-12-22,7,Hardcore,168.7,11.3,148.3,48.36,1,112,49,184,3,84,0.0019,0,0
P9634,2025-11-28,31,Casual,6.6,2.1,5.4,0.0,3,45,3,20,0,3,0.4468,0,0
P6074,2025-05-02,241,Whale,137.9,18.2,76.9,463.64,2,97,75,257,30,68,0.0,0,0
P4050,2025-05-07,236,Casual,12.5,2.3,14.9,0.0,12,45,2,3,0,6,0.7093,1,0
P9306,2025-10-27,63,Casual,4.9,2.6,23.0,0.0,19,45,5,2,0,2,0.7259,1,0
P9382,2025-03-11,293,Regular,34.3,5.2,26.4,16.46,1,75,22,57,1,17,0.1495,0,0
P8968,2025-11-09,50,Regular,28.7,5.2,11.1,20.06,16,75,7,22,1,14,0.5985,1,0
P2657,2024-12-29,365,Casual,3.9,6.8,9.3,0.0,0,45,3,17,0,1,0.3007,0,0
P5287,2025-07-06,176,Regular,48.0,1.4,107.1,34.37,3,75,11,47,2,24,0.2073,0,0
P7396,2025-11-04,55,Regular,38.2,2.3,51.3,35.08,3,75,8,51,2,19,0.2464,0,0
P2160,2025-12-03,26,Hardcore,164.3,8.4,128.3,200.18,0,112,26,120,13,82,0.0204,0,0
P1736,2025-08-17,134,Casual,36.4,0.9,12.8,0.0,4,45,5,0,0,18,0.4872,0,0
P9294,2025-07-21,161,Hardcore,104.0,9.6,82.8,88.01,1,112,52,114,5,52,0.0,0,0
P4300,2025-10-25,65,Regular,46.6,6.4,107.8,59.32,0,75,28,50,3,23,0.0,0,0
P9654,2025-08-12,139,Casual,9.5,0.5,11.2,10.0,4,45,5,3,1,4,0.5488,0,0
P3304,2025-05-26,217,Hardcore,154.9,10.7,91.5,163.98,2,112,33,134,10,77,0.0,0,0
P8397,2025-09-29,91,Hardcore,118.6,15.5,58.0,109.08,4,112,37,127,7,59,0.0,0,0
P1494,2025-10-05,85,Regular,56.2,6.2,24.7,17.03,0,75,11,105,1,28,0.0,0,0
P8795,2025-12-27,2,Casual,13.7,0.5,14.7,0.0,13,45,6,3,0,6,0.95,1,0
P10234,2025-09-04,116,Regular,36.0,6.5,40.0,44.08,1,75,23,48,2,18,0.0504,0,0
P2477,2025-09-04,116,Hardcore,110.6,12.1,107.4,87.58,3,112,57,86,5,55,0.0,0,0
P9146,2025-09-05,115,Casual,17.3,4.0,12.1,0.0,7,45,3,0,0,8,0.5812,1,0
P5071,2025-12-12,17,Regular,40.8,7.1,72.5,38.67,0,75,14,98,2,20,0.1711,0,0
P5545,2025-11-20,39,Hardcore,120.2,10.3,65.6,215.89,0,112,33,181,14,60,0.0,0,0
P7693,2025-12-12,17,Hardcore,136.3,11.5,74.2,77.87,6,112,38,162,5,68,0.216,0,0
P1608,2025-08-27,124,Regular,22.5,3.8,10.0,11.78,0,75,15,43,1,11,0.0564,0,0
P2237,2025-06-24,188,Regular,22.0,6.3,69.6,19.79,1,75,10,38,1,11,0.066,0,0
P6437,2025-12-26,3,Hardcore,172.8,15.4,166.8,42.0,2,112,31,114,2,86,0.0085,0,0
P5946,2025-12-25,4,Regular,26.4,7.0,36.1,38.92,0,75,16,63,2,13,0.2164,0,0
P6444,2025-11-04,55,Casual,1.6,1.2,26.4,0.0,7,45,0,5,0,0,0.4442,1,0
P1657,2025-10-21,69,Casual,4.9,0.5,22.5,0.0,6,45,9,4,0,2,0.5105,0,0
P8493,2025-12-24,5,Regular,60.7,4.2,41.4,18.23,0,75,10,50,1,30,0.2667,0,0
P7732,2025-12-03,26,Hardcore,96.5,18.7,101.1,130.55,0,112,31,172,8,48,0.0,0,0
P10476,2025-12-15,14,Whale,137.4,13.1,86.6,490.36,5,97,43,226,32,68,0.0,0,0
P6909,2025-12-04,25,Casual,26.5,1.8,9.9,0.0,13,45,1,4,0,13,0.8947,1,0
P5928,2025-12-17,12,Regular,37.3,3.7,10.0,21.71,0,75,15,39,1,18,0.1939,0,0
P6268,2025-12-06,23,Hardcore,110.2,13.1,145.6,153.56,1,112,47,180,10,55,0.0,0,0
P5436,2025-09-06,114,Casual,5.9,1.3,6.7,10.0,3,45,0,17,1,2,0.4409,0,0
P4728,2025-12-11,18,Casual,2.7,0.7,5.0,0.0,2,45,2,11,0,1,0.5504,0,0
P5579,2025-12-07,22,Regular,37.5,6.1,57.3,16.81,3,75,8,53,1,18,0.3385,0,0
P3095,2025-12-11,18,Hardcore,61.1,11.1,94.4,60.61,0,112,55,178,4,30,0.0,0,0
P9946,2025-12-24,5,Hardcore,127.3,16.2,110.8,124.45,0,112,41,170,8,63,0.0,0,0
P6152,2025-03-27,277,Hardcore,140.2,9.6,87.4,47.92,1,112,66,98,3,70,0.0,0,0
P3774,2025-11-03,56,Regular,39.1,2.9,25.3,13.83,0,75,16,33,1,19,0.1111,0,0
P1136,2025-12-18,11,Regular,18.5,4.2,16.3,18.34,1,75,24,85,1,9,0.2645,0,0
